,Edad,Genero,Historial_Crediticio,Salario_Anual,Deuda
3972,51,F,Regular,72813.0,31147.0
3973,28,M,Bueno,94005.0,29114.0
3974,53,F,Bueno,47967.0,6030.0
3975,68,M,Regular,29748.0,24515.0
3976,34,M,Bueno,43424.0,47429.0
3977,52,F,Regular,106512.0,47743.0
3978,35,F,Regular,43914.0,30333.0
3979,57,F,Bueno,115603.0,79.0
3980,39,M,Bueno,98478.0,47577.0
3981,41,F,Malo,39491.0,29048.0
3982,36,F,Bueno,69454.0,44900.0
3983,54,F,Regular,90069.0,2966.0
3984,56,F,Malo,71925.0,48302.0
3985,38,F,Regular,109119.0,3728.0
3986,25,M,Malo,57049.0,37304.0
3987,45,F,Bueno,47821.0,49277.0
3988,22,F,Bueno,115797.0,38581.0
3989,34,M,Bueno,49945.0,24794.0
3990,54,F,Regular,37384.0,947.0
3991,53,F,Malo,48410.0,12565.0
3992,36,F,Regular,97734.0,15844.0
3993,44,F,Malo,69636.5,594.0
3994,51,F,Bueno,114890.0,21414.0
3995,28,M,Regular,27169.0,30690.0
3996,62,M,Bueno,60129.0,16524.0
3997,64,M,Regular,117445.0,27469.0
3998,29,F,Bueno,23830.0,24841.5
3999,38,M,Regular,69636.5,26206.0
4000,28,F,Regular,69636.5,24841.5
4001,56,F,Malo,85267.0,36973.0
4002,45,F,Bueno,47757.0,21555.0
4003,22,M,Malo,83867.0,7782.0
4004,34,M,Malo,55650.0,2660.0
4005,37,M,Bueno,53766.0,24841.5
4006,58,F,Regular,101478.0,39624.0
4007,63,M,Malo,52419.0,6089.0
4008,29,F,Bueno,36668.0,5318.0
4009,23,M,Regular,36246.0,26605.0
4010,34,M,Malo,44996.0,29400.0
4011,68,F,Malo,71312.0,15405.0
4012,36,F,Malo,23065.0,30209.0
4013,43,M,Regular,30467.0,8062.0
4014,65,M,Malo,70646.0,17424.0
4015,61,M,Regular,41007.0,41274.0
4016,61,F,Malo,88079.0,23987.0
4017,69,F,Bueno,69636.5,44419.0
4018,49,M,Malo,114369.0,20556.0
4019,23,M,Bueno,95569.0,27601.0
4020,53,F,Bueno,73952.0,19330.0
4021,55,M,Bueno,78065.0,15730.0
4022,28,F,Regular,54169.0,3236.0
4023,50,F,Bueno,36829.0,3680.0
4024,41,F,Malo,80135.0,30312.0
4025,40,F,Regular,69636.5,48151.0
4026,32,F,Bueno,105687.0,21191.0
4027,44,F,Regular,69636.5,44066.0
4028,28,M,Regular,46543.0,17921.0
4029,68,F,Regular,50473.0,24841.5
4030,67,F,Malo,27699.0,34635.0
4031,34,M,Bueno,88165.0,48588.0
4032,68,F,Regular,60455.0,36688.0
4033,31,M,Regular,95692.0,5693.0
4034,44,F,Regular,37441.0,20266.0
4035,35,M,Bueno,50716.0,43716.0
4036,45,M,Regular,82175.0,26488.0
4037,68,F,Regular,26834.0,24122.0
4038,64,F,Malo,38179.0,41224.0
4039,64,F,Bueno,46219.0,29004.0
4040,21,F,Malo,35782.0,6331.0
4041,24,M,Bueno,101363.0,21566.0
4042,62,M,Bueno,94967.0,45875.0
4043,52,M,Bueno,29496.0,42262.0
4044,65,F,Malo,108867.0,46621.0
4045,26,M,Malo,59238.0,42154.0
4046,25,F,Malo,66025.0,40899.0
4047,69,F,Malo,79886.0,44564.0
4048,62,M,Regular,43563.0,20778.0
4049,34,F,Regular,23712.0,33926.0
4050,34,M,Regular,114067.0,20751.0
4051,66,F,Bueno,65489.0,17528.0
4052,50,M,Regular,52664.0,68.0
4053,49,F,Bueno,32420.0,3717.0
4054,25,M,Malo,69636.5,15218.0
4055,36,M,Bueno,25315.0,43968.0
4056,55,F,Bueno,90917.0,25402.0
4057,20,F,Regular,95033.0,48623.0
4058,22,M,Malo,114576.0,31643.0
4059,30,F,Malo,117911.0,42129.0
4060,64,F,Regular,99030.0,48460.0
4061,63,F,Malo,83910.0,29152.0
4062,48,M,Malo,117288.0,11526.0
4063,33,M,Malo,69636.5,26916.0
4064,67,F,Regular,110893.0,42975.0
4065,49,F,Malo,75919.0,26028.0
4066,39,M,Bueno,102486.0,26709.0
4067,46,F,Bueno,101288.0,41999.0
4068,39,M,Malo,24132.0,15063.0
4069,60,F,Regular,61598.0,4723.0
4070,20,F,Regular,113812.0,4213.0
4071,27,F,Regular,40551.0,22797.0
4072,59,M,Malo,112511.0,36234.0
4073,38,M,Malo,88206.0,19410.0
4074,33,M,Bueno,94900.0,23382.0
4075,29,M,Regular,46296.0,45217.0
4076,19,F,Bueno,110216.0,2747.0
4077,58,F,Bueno,38066.0,23655.0
4078,41,M,Regular,48892.0,30348.0
4079,52,F,Malo,95577.0,12454.0
4080,47,F,Malo,94590.0,12587.0
4081,47,M,Bueno,97173.0,22555.0
4082,64,F,Bueno,96293.0,28071.0
4083,52,F,Bueno,84771.0,20239.0
4084,36,M,Bueno,47484.0,31602.0
4085,67,F,Regular,97865.0,49151.0
4086,25,F,Bueno,119074.0,2203.0
4087,43,F,Bueno,47115.0,13635.0
4088,66,M,Malo,46038.0,1144.0
4089,57,M,Malo,56622.0,32699.0
4090,24,F,Malo,55886.0,19083.0
4091,47,F,Regular,71284.0,26127.0
4092,24,F,Regular,29901.0,12213.0
4093,20,M,Malo,76377.0,16944.0
4094,18,M,Malo,102910.0,24841.5
4095,53,M,Bueno,69862.0,3133.0
4096,42,F,Bueno,52806.0,3411.0
4097,54,F,Regular,37659.0,34457.0
4098,18,F,Regular,43453.0,37175.0
4099,32,F,Bueno,50498.0,35191.0
4100,54,F,Malo,90393.0,6728.0
4101,30,M,Bueno,36312.0,33744.0
4102,57,F,Regular,21436.0,22881.0
4103,25,F,Regular,47569.0,12801.0
4104,22,F,Bueno,78813.0,10548.0
4105,26,M,Bueno,110485.0,32886.0
4106,18,F,Bueno,93229.0,34310.0
4107,53,M,Regular,65986.0,19427.0
4108,52,M,Malo,73177.0,972.0
4109,19,M,Bueno,29305.0,33683.0
4110,57,M,Regular,52646.0,6621.0
4111,40,M,Regular,112838.0,26013.0
4112,26,F,Regular,96126.0,49738.0
4113,51,F,Bueno,60430.0,14530.0
4114,63,M,Bueno,88659.0,7354.0
4115,31,M,Malo,69636.5,46529.0
4116,21,M,Regular,94236.0,37359.0
4117,47,F,Bueno,96067.0,23223.0
4118,48,F,Regular,47738.0,41232.0
4119,55,M,Regular,29879.0,12550.0
4120,28,F,Malo,25543.0,22660.0
4121,52,F,Bueno,67924.0,31029.0
4122,25,M,Bueno,62348.0,30268.0
4123,20,M,Regular,104117.0,47119.0
4124,31,F,Regular,56679.0,24841.5
4125,30,F,Malo,99118.0,4290.0
4126,62,F,Malo,63888.0,30138.0
4127,49,M,Malo,50276.0,6446.0
4128,51,M,Malo,24799.0,13432.0
4129,62,M,Malo,110627.0,1522.0
4130,36,F,Malo,69636.5,33329.0
4131,55,F,Regular,110141.0,3540.0
4132,33,M,Malo,80558.0,12328.0
4133,19,F,Regular,56534.0,34247.0
4134,57,M,Regular,51668.0,6677.0
4135,34,F,Bueno,24111.0,41616.0
4136,51,M,Regular,44686.0,49741.0
4137,59,F,Regular,92551.0,25947.0
4138,33,F,Malo,92392.0,45534.0
4139,55,M,Regular,36490.0,13520.0
4140,19,M,Malo,55194.0,44711.0
4141,19,M,Malo,34497.0,22805.0
4142,43,M,Malo,73516.0,30444.0
4143,30,M,Bueno,108730.0,20143.0
4144,64,F,Malo,64104.0,10292.0
4145,48,M,Regular,25316.0,42844.0
4146,51,M,Malo,58130.0,16017.0
4147,56,M,Malo,90229.0,25323.0
4148,20,M,Malo,49954.0,41423.0
4149,25,M,Bueno,41652.0,41713.0
4150,40,F,Regular,34178.0,22320.0
4151,31,M,Bueno,71163.0,8774.0
4152,44,M,Regular,34751.0,2205.0
4153,46,M,Bueno,85961.0,12342.0
4154,56,F,Regular,23044.0,4027.0
4155,56,F,Bueno,83165.0,16327.0
4156,18,M,Malo,31480.0,21200.0
4157,34,M,Bueno,85439.0,7188.0
4158,58,F,Bueno,63874.0,2808.0
4159,47,F,Malo,86775.0,13851.0
4160,30,F,Malo,26566.0,15354.0
4161,38,M,Regular,105311.0,15058.0
4162,36,M,Regular,73149.0,14620.0
4163,36,F,Regular,23006.0,31230.0
4164,42,M,Bueno,69636.5,36681.0
4165,39,F,Regular,39423.0,17803.0
4166,48,F,Bueno,110710.0,2167.0
4167,34,F,Bueno,112199.0,2144.0
4168,40,M,Regular,53952.0,2167.0
4169,49,F,Regular,47326.0,42520.0
4170,27,F,Bueno,51139.0,42136.0
4171,27,M,Malo,82103.0,25844.0
4172,53,F,Malo,80857.0,28163.0
4173,25,M,Bueno,93638.0,22920.0
4174,69,F,Regular,92652.0,17550.0
4175,37,M,Bueno,32937.0,36343.0
4176,49,F,Bueno,50161.0,18254.0
4177,67,F,Regular,24383.0,49311.0
4178,31,F,Malo,69636.5,40011.0
4179,67,F,Bueno,90043.0,20147.0
4180,45,F,Malo,34735.0,12926.0
4181,63,M,Malo,79919.0,33823.0
4182,69,M,Regular,115249.0,49485.0
4183,41,F,Bueno,102055.0,23991.0
4184,32,F,Bueno,87561.0,41851.0
4185,39,F,Malo,105455.0,27563.0
4186,47,M,Malo,57622.0,30688.0
4187,21,M,Regular,58135.0,29023.0
4188,30,F,Malo,55658.0,34130.0
4189,40,M,Regular,104677.0,925.0
4190,25,F,Bueno,49696.0,16321.0
4191,35,F,Regular,23773.0,10769.0
4192,29,F,Malo,44956.0,36748.0
4193,48,M,Bueno,35819.0,40028.0
4194,31,F,Regular,21528.0,16151.0
4195,51,F,Bueno,106491.0,10597.0
4196,35,F,Regular,64588.0,34187.0
4197,51,M,Malo,90585.0,43835.0
4198,28,M,Malo,119152.0,59.0
4199,58,M,Bueno,40511.0,35292.0
4200,29,F,Bueno,69636.5,20181.0
4201,66,M,Bueno,95893.0,27235.0
4202,32,F,Regular,36167.0,28672.0
4203,48,M,Malo,76503.0,1578.0
4204,66,F,Bueno,69636.5,45366.0
4205,46,M,Bueno,54889.0,47295.0
4206,43,F,Bueno,65678.0,16047.0
4207,35,M,Regular,115334.0,32160.0
4208,49,M,Bueno,80262.0,33475.0
4209,39,M,Bueno,24681.0,24549.0
4210,55,F,Regular,100291.0,5277.0
4211,34,M,Regular,86008.0,1780.0
4212,40,M,Bueno,118417.0,46579.0
4213,41,M,Bueno,33690.0,45913.0
4214,67,M,Regular,45912.0,14662.0
4215,25,F,Malo,26473.0,31516.0
4216,58,M,Regular,61298.0,32161.0
4217,23,F,Malo,38669.0,44499.0
4218,22,F,Bueno,119500.0,31886.0
4219,61,F,Bueno,101998.0,8800.0
4220,46,F,Malo,40943.0,49460.0
4221,45,M,Regular,58785.0,5439.0
4222,28,F,Bueno,83427.0,4307.0
4223,18,F,Malo,82001.0,2364.0
4224,60,F,Regular,81724.0,16568.0
4225,36,F,Malo,30832.0,38092.0
4226,26,M,Regular,25385.0,5483.0
4227,44,M,Regular,115898.0,245.0
4228,51,F,Regular,34708.0,8430.0
4229,61,F,Regular,78600.0,8183.0
4230,21,F,Malo,43438.0,38692.0
4231,53,M,Malo,102747.0,30086.0
4232,35,M,Malo,100107.0,49671.0
4233,32,M,Malo,80062.0,32726.0
4234,68,M,Malo,85428.0,13901.0
4235,30,M,Regular,106843.0,3907.0
4236,36,F,Bueno,69636.5,33044.0
4237,66,M,Bueno,56153.0,28604.0
4238,23,M,Malo,69636.5,37869.0
4239,65,F,Malo,87501.0,14537.0
4240,29,M,Bueno,52556.0,12501.0
4241,68,M,Regular,87963.0,37371.0
4242,54,M,Malo,110725.0,49103.0
4243,34,F,Regular,110674.0,46154.0
4244,40,M,Bueno,26563.0,36821.0
4245,43,F,Bueno,99923.0,23196.0
4246,46,F,Malo,25840.0,6073.0
4247,50,M,Regular,35154.0,49293.0
4248,44,M,Malo,44194.0,10561.0
4249,42,M,Bueno,85020.0,18101.0
4250,27,M,Regular,69636.5,45516.0
4251,64,F,Malo,42448.0,31426.0
4252,40,M,Malo,116460.0,29341.0
4253,38,F,Malo,43528.0,7313.0
4254,38,F,Bueno,49402.0,24841.5
4255,60,F,Malo,24352.0,28003.0
4256,30,F,Regular,69636.5,26420.0
4257,54,F,Malo,30384.0,5714.0
4258,50,M,Bueno,34319.0,49551.0
4259,41,F,Malo,40449.0,27139.0
4260,61,F,Bueno,76333.0,26098.0
4261,28,M,Bueno,61205.0,42294.0
4262,34,M,Regular,30426.0,13582.0
4263,21,F,Regular,27504.0,43583.0
4264,64,F,Malo,76578.0,13760.0
4265,42,M,Bueno,78209.0,6255.0
4266,47,F,Bueno,69636.5,16622.0
4267,26,M,Regular,72185.0,35983.0
4268,38,M,Regular,117630.0,40309.0
4269,37,F,Malo,100221.0,29715.0
4270,36,M,Bueno,28724.0,36415.0
4271,36,F,Regular,25084.0,21792.0
4272,29,F,Malo,54810.0,42576.0
4273,54,F,Bueno,69636.5,22724.0
4274,59,M,Bueno,102297.0,3652.0
4275,34,F,Regular,69636.5,26297.0
4276,54,M,Malo,40872.0,32422.0
4277,65,F,Regular,98950.0,14028.0
4278,56,F,Malo,90333.0,13803.0
4279,45,M,Bueno,88843.0,6307.0
4280,58,F,Malo,118104.0,31325.0
4281,52,F,Malo,22596.0,31574.0
4282,64,M,Malo,37167.0,19262.0
4283,65,M,Malo,107844.0,1535.0
4284,35,M,Malo,109751.0,14932.0
4285,31,F,Regular,97331.0,15749.0
4286,52,M,Malo,100520.0,8727.0
4287,61,M,Malo,78326.0,17332.0
4288,58,F,Bueno,97670.0,29534.0
4289,24,M,Malo,30782.0,10834.0
4290,58,F,Bueno,62002.0,20325.0
4291,30,F,Regular,107187.0,9213.0
4292,35,M,Regular,44022.0,48205.0
4293,54,F,Malo,104458.0,1403.0
4294,30,M,Regular,34618.0,7506.0
4295,53,M,Malo,37245.0,29659.0
4296,48,M,Regular,103796.0,7591.0
4297,19,M,Malo,30027.0,12996.0
4298,33,F,Malo,33986.0,37828.0
4299,26,F,Bueno,23526.0,47830.0
4300,26,M,Bueno,111797.0,34370.0
4301,55,M,Bueno,64361.0,13472.0
4302,28,F,Bueno,87158.0,29098.0
4303,39,M,Malo,58286.0,2196.0
4304,50,F,Regular,49533.0,24841.5
4305,53,M,Malo,38316.0,15040.0
4306,62,F,Bueno,28699.0,49262.0
4307,40,F,Bueno,99491.0,48784.0
4308,62,F,Regular,117079.0,6023.0
4309,62,M,Bueno,78465.0,20543.0
4310,51,M,Malo,36673.0,28377.0
4311,26,M,Malo,43395.0,36635.0
4312,41,M,Malo,43707.0,42337.0
4313,25,M,Malo,104749.0,40409.0
4314,24,F,Malo,95937.0,5004.0
4315,53,F,Regular,106732.0,9963.0
4316,35,F,Malo,76416.0,13796.0
4317,20,F,Bueno,111512.0,40972.0
4318,45,F,Bueno,28758.0,7077.0
4319,23,F,Bueno,87009.0,29848.0
4320,61,F,Bueno,33281.0,12526.0
4321,61,M,Regular,52548.0,3261.0
4322,38,F,Bueno,38371.0,17046.0
4323,45,M,Regular,69636.5,13397.0
4324,57,F,Bueno,97593.0,25269.0
4325,18,F,Regular,39644.0,36158.0
4326,53,M,Regular,113659.0,25757.0
4327,38,F,Regular,43874.0,15299.0
4328,60,M,Bueno,108659.0,1902.0
4329,52,F,Regular,34281.0,49480.0
4330,30,M,Malo,88787.0,42399.0
4331,66,F,Malo,42289.0,48330.0
4332,27,M,Bueno,25054.0,46308.0
4333,61,M,Malo,69636.5,3846.0
4334,64,F,Malo,114682.0,12359.0
4335,27,F,Malo,69769.0,49376.0
4336,63,M,Bueno,49312.0,2520.0
4337,30,F,Bueno,116517.0,40832.0
4338,54,M,Malo,24257.0,20098.0
4339,55,F,Bueno,35846.0,39451.0
4340,41,M,Regular,42483.0,49962.0
4341,19,F,Malo,46558.0,23136.0
4342,39,M,Bueno,63188.0,35885.0
4343,34,F,Bueno,33012.0,30720.0
4344,53,M,Malo,53236.0,21157.0
4345,31,M,Bueno,65076.0,48372.0
4346,27,F,Malo,68402.0,19674.0
4347,52,F,Bueno,114467.0,32357.0
4348,42,M,Regular,52076.0,12578.0
4349,20,M,Malo,100337.0,2251.0
4350,64,M,Regular,95164.0,13513.0
4351,55,M,Malo,94264.0,37429.0
4352,34,F,Bueno,37335.0,27105.0
4353,29,M,Regular,63773.0,46871.0
4354,69,M,Bueno,72158.0,20990.0
4355,41,M,Malo,48570.0,25499.0
4356,46,F,Malo,107995.0,6421.0
4357,60,M,Malo,60658.0,24591.0
4358,42,F,Malo,79184.0,26979.0
4359,53,F,Malo,92613.0,20835.0
4360,43,F,Regular,78194.0,24841.5
4361,55,F,Malo,87507.0,12202.0
4362,18,F,Bueno,53959.0,35414.0
4363,37,F,Regular,73072.0,25666.0
4364,45,F,Bueno,65588.0,19290.0
4365,33,M,Malo,60533.0,18130.0
4366,64,M,Bueno,88582.0,37077.0
4367,34,F,Regular,81743.0,49600.0
4368,57,M,Regular,64518.0,19396.0
4369,45,M,Regular,32703.0,17952.0
4370,29,F,Bueno,69456.0,27122.0
4371,44,M,Regular,75491.0,29381.0
4372,59,F,Bueno,28043.0,45435.0
4373,64,M,Malo,88340.0,40078.0
4374,47,F,Malo,30176.0,23267.0
4375,58,F,Bueno,23936.0,47735.0
4376,51,M,Regular,51174.0,42007.0
4377,54,M,Bueno,102632.0,7088.0
4378,23,F,Bueno,108768.0,31818.0
4379,24,F,Bueno,45909.0,12822.0
4380,49,F,Malo,64158.0,36589.0
4381,49,M,Bueno,28366.0,1436.0
4382,42,M,Malo,105125.0,45665.0
4383,50,M,Bueno,74337.0,27281.0
4384,24,M,Malo,79331.0,22481.0
4385,69,F,Bueno,82197.0,30469.0
4386,29,F,Bueno,92042.0,18867.0
4387,33,F,Regular,70924.0,40487.0
4388,33,F,Regular,48842.0,22766.0
4389,60,M,Bueno,37458.0,29737.0
4390,53,F,Bueno,107367.0,21213.0
4391,30,F,Bueno,85382.0,28355.0
4392,24,M,Bueno,94319.0,22537.0
4393,53,M,Regular,31170.0,2794.0
4394,64,F,Malo,100145.0,44296.0
4395,68,M,Bueno,64942.0,32324.0
4396,26,F,Regular,108571.0,30858.0
4397,49,M,Bueno,69636.5,42850.0
4398,28,M,Bueno,55178.0,13018.0
4399,25,F,Malo,99172.0,17481.0
4400,50,M,Bueno,29039.0,15584.0
4401,40,F,Bueno,34990.0,9850.0
4402,42,M,Malo,26441.0,25701.0
4403,25,M,Malo,94221.0,41223.0
4404,62,M,Malo,99314.0,43952.0
4405,39,M,Malo,65959.0,45975.0
4406,21,M,Regular,46862.0,160.0
4407,57,F,Regular,47273.0,25832.0
4408,20,M,Regular,113949.0,31210.0
4409,46,F,Bueno,62500.0,22290.0
4410,58,M,Malo,23956.0,29441.0
4411,46,F,Malo,92089.0,24841.5
4412,51,M,Regular,108789.0,32394.0
4413,51,F,Bueno,109451.0,8418.0
4414,45,F,Bueno,22365.0,7081.0
4415,30,M,Bueno,92204.0,37180.0
4416,32,M,Regular,25000.0,10114.0
4417,40,M,Bueno,77072.0,24841.5
4418,61,F,Bueno,72499.0,21972.0
4419,43,F,Bueno,89211.0,17985.0
4420,21,M,Malo,69636.5,24841.5
4421,43,M,Regular,37336.0,3718.0
4422,57,F,Malo,105220.0,32147.0
4423,26,F,Malo,113847.0,43382.0
4424,22,M,Regular,69636.5,18309.0
4425,49,F,Malo,69636.5,19299.0
4426,37,M,Bueno,97755.0,41211.0
4427,67,M,Bueno,88783.0,22036.0
4428,28,M,Bueno,89951.0,19885.0
4429,32,F,Bueno,72509.0,29346.0
4430,49,F,Regular,26472.0,47971.0
4431,45,F,Malo,42380.0,49137.0
4432,39,F,Malo,47280.0,26691.0
4433,58,M,Bueno,41859.0,40042.0
4434,34,F,Bueno,119341.0,48527.0
4435,43,M,Malo,68402.0,17986.0
4436,61,M,Regular,28262.0,27846.0
4437,24,M,Malo,31066.0,49665.0
4438,59,F,Bueno,35554.0,47872.0
4439,43,M,Bueno,27008.0,41401.0
4440,42,M,Regular,107851.0,8192.0
4441,27,F,Malo,100799.0,39269.0
4442,62,M,Regular,36238.0,38487.0
4443,36,F,Regular,102025.0,9412.0
4444,28,F,Bueno,37153.0,15963.0
4445,30,F,Malo,79353.0,33623.0
4446,25,M,Bueno,72092.0,1017.0
4447,57,F,Malo,63152.0,5279.0
4448,21,F,Bueno,69104.0,10412.0
4449,64,F,Bueno,44283.0,7712.0
4450,48,F,Malo,66429.0,15817.0
4451,45,M,Malo,97223.0,28080.0
4452,28,F,Bueno,108534.0,6624.0
4453,60,M,Malo,74957.0,29126.0
4454,18,F,Bueno,48887.0,16579.0
4455,66,M,Malo,66172.0,15131.0
4456,64,F,Bueno,24355.0,37462.0
4457,69,M,Bueno,53701.0,46815.0
4458,55,F,Bueno,61534.0,37419.0
4459,41,M,Regular,91442.0,23375.0
4460,64,M,Malo,81274.0,26093.0
4461,48,M,Bueno,98108.0,45494.0
4462,58,F,Regular,32279.0,32525.0
4463,63,M,Bueno,63491.0,29030.0
4464,67,M,Regular,96147.0,24841.5
4465,43,M,Bueno,28261.0,5207.0
4466,66,M,Bueno,24474.0,10897.0
4467,67,F,Regular,111414.0,26639.0
4468,22,M,Regular,48390.0,2792.0
4469,37,M,Malo,46925.0,420.0
4470,69,M,Malo,102174.0,29224.0
4471,58,F,Regular,79051.0,19198.0
4472,28,M,Malo,109007.0,35608.0
4473,50,M,Regular,24787.0,46205.0
4474,67,M,Malo,93398.0,17415.0
4475,55,M,Bueno,78177.0,40407.0
4476,44,F,Malo,63724.0,17875.0
4477,51,M,Bueno,30663.0,4975.0
4478,32,M,Bueno,36120.0,26461.0
4479,49,F,Malo,42740.0,21331.0
4480,38,F,Regular,22035.0,16893.0
4481,63,F,Bueno,77443.0,18243.0
4482,22,M,Bueno,87388.0,24841.5
4483,23,F,Malo,72335.0,5061.0
4484,55,M,Regular,63315.0,1858.0
4485,39,F,Regular,84165.0,25489.0
4486,35,M,Malo,69636.5,13678.0
4487,31,F,Regular,28303.0,34833.0
4488,27,M,Malo,69334.0,47159.0
4489,63,F,Malo,75892.0,19350.0
4490,30,M,Malo,81196.0,13346.0
4491,48,M,Bueno,85700.0,48005.0
4492,47,M,Bueno,59726.0,6773.0
4493,20,M,Bueno,95751.0,29465.0
4494,47,M,Malo,69606.0,9788.0
4495,23,M,Bueno,50694.0,32343.0
4496,46,M,Bueno,51253.0,46862.0
4497,25,M,Bueno,44230.0,37210.0
4498,61,F,Malo,73974.0,9247.0
4499,62,M,Malo,83545.0,45963.0
4500,60,M,Malo,36925.0,41983.0
4501,61,F,Bueno,26033.0,35972.0
4502,50,M,Regular,82461.0,16959.0
4503,34,F,Bueno,22665.0,49350.0
4504,65,M,Bueno,47025.0,23807.0
4505,28,F,Malo,43533.0,34133.0
4506,30,F,Malo,65897.0,24218.0
4507,67,M,Bueno,97661.0,21734.0
4508,28,F,Bueno,40998.0,22828.0
4509,48,M,Regular,81248.0,17400.0
4510,45,M,Regular,43057.0,20002.0
4511,61,M,Malo,99244.0,32793.0
4512,23,M,Regular,103608.0,36492.0
4513,58,F,Regular,90631.0,32217.0
4514,33,M,Malo,117031.0,36226.0
4515,21,F,Regular,87173.0,27932.0
4516,52,F,Bueno,100206.0,43327.0
4517,65,M,Regular,58734.0,30875.0
4518,43,M,Malo,82072.0,25046.0
4519,29,M,Bueno,84175.0,23664.0
4520,28,M,Regular,83783.0,24453.0
4521,54,F,Bueno,114194.0,4746.0
4522,42,M,Bueno,90739.0,23973.0
4523,35,F,Regular,107054.0,13217.0
4524,36,M,Regular,71042.0,23362.0
4525,40,M,Malo,72357.0,41835.0
4526,55,M,Malo,28669.0,9133.0
4527,35,M,Bueno,87902.0,35809.0
4528,43,F,Malo,38910.0,40533.0
4529,23,F,Bueno,76959.0,5404.0
4530,21,M,Bueno,116623.0,33339.0
4531,61,F,Malo,20366.0,28725.0
4532,68,F,Malo,68415.0,8796.0
4533,46,M,Malo,29907.0,45380.0
4534,51,M,Regular,115825.0,48073.0
4535,34,F,Bueno,52780.0,21364.0
4536,60,F,Bueno,77879.0,41341.0
4537,60,F,Bueno,105159.0,1236.0
4538,33,F,Malo,55085.0,2380.0
4539,19,M,Malo,85499.0,39945.0
4540,51,M,Malo,40426.0,14538.0
4541,25,F,Malo,68197.0,24841.5
4542,30,M,Malo,27485.0,43065.0
4543,59,F,Regular,69527.0,24841.5
4544,25,F,Malo,84600.0,17917.0
4545,47,M,Bueno,118560.0,38655.0
4546,49,F,Malo,111005.0,11486.0
4547,53,F,Bueno,101439.0,37410.0
4548,64,M,Malo,88748.0,25446.0
4549,47,M,Malo,78528.0,24841.5
4550,18,F,Bueno,47799.0,44191.0
4551,60,F,Bueno,66339.0,11399.0
4552,56,M,Bueno,36087.0,38829.0
4553,34,F,Bueno,27446.0,12685.0
4554,37,F,Regular,70460.0,22241.0
4555,41,M,Bueno,114817.0,24841.5
4556,67,M,Malo,78260.0,12018.0
4557,39,M,Malo,34877.0,30825.0
4558,46,M,Regular,44723.0,7750.0
4559,39,M,Bueno,32943.0,17684.0
4560,61,M,Malo,30306.0,43118.0
4561,26,F,Regular,56784.0,14410.0
4562,54,F,Malo,40455.0,15105.0
4563,27,M,Regular,110027.0,18913.0
4564,53,M,Regular,91448.0,36028.0
4565,54,F,Bueno,49974.0,49515.0
4566,45,F,Regular,47371.0,47342.0
4567,45,F,Malo,118746.0,46480.0
4568,59,M,Malo,23936.0,49997.0
4569,60,M,Bueno,53166.0,17711.0
4570,38,F,Bueno,45727.0,24967.0
4571,41,M,Regular,83969.0,36023.0
4572,59,M,Bueno,48368.0,36005.0
4573,57,M,Malo,88531.0,26622.0
4574,19,F,Malo,59097.0,45201.0
4575,25,F,Bueno,54984.0,9497.0
4576,65,M,Bueno,70859.0,16350.0
4577,44,M,Bueno,64291.0,48709.0
4578,39,M,Regular,85228.0,22696.0
4579,54,M,Regular,112099.0,27470.0
4580,44,M,Malo,42150.0,30889.0
4581,46,F,Regular,42061.0,10224.0
4582,20,M,Regular,49178.0,41724.0
4583,61,M,Regular,76790.0,5465.0
4584,30,M,Regular,85696.0,16882.0
4585,62,F,Malo,35648.0,32203.0
4586,27,F,Bueno,81779.0,27944.0
4587,53,M,Malo,56672.0,29837.0
4588,26,F,Regular,89109.0,2944.0
4589,44,F,Bueno,80521.0,24841.5
4590,51,F,Bueno,54593.0,38624.0
4591,68,F,Bueno,33786.0,44764.0
4592,18,F,Malo,69636.5,31796.0
4593,49,F,Bueno,29815.0,28789.0
4594,42,M,Malo,41966.0,45420.0
4595,46,F,Malo,33794.0,24222.0
4596,24,F,Regular,51423.0,38845.0
4597,66,M,Regular,119480.0,135.0
4598,20,M,Bueno,41302.0,15773.0
4599,37,M,Bueno,81064.0,42060.0
4600,37,M,Regular,106800.0,26447.0
4601,47,F,Malo,105140.0,4033.0
4602,52,F,Malo,47835.0,20497.0
4603,52,F,Regular,69636.5,14178.0
4604,66,F,Malo,69282.0,6546.0
4605,56,M,Regular,69636.5,8396.0
4606,44,F,Regular,87035.0,20978.0
4607,43,F,Bueno,43814.0,43331.0
4608,31,M,Bueno,44089.0,12882.0
4609,34,F,Regular,93162.0,16945.0
4610,35,F,Bueno,75831.0,21784.0
4611,62,F,Regular,52746.0,3314.0
4612,69,F,Malo,101673.0,18595.0
4613,46,M,Malo,71940.0,18755.0
4614,37,M,Malo,106796.0,32311.0
4615,44,M,Malo,69636.5,45695.0
4616,35,M,Regular,69636.5,30598.0
4617,21,M,Malo,21769.0,35449.0
4618,18,F,Malo,62278.0,35574.0
4619,67,F,Malo,66994.0,44729.0
4620,18,M,Malo,82898.0,18639.0
4621,43,M,Regular,35634.0,45370.0
4622,62,M,Malo,30965.0,31023.0
4623,37,F,Bueno,47566.0,9092.0
4624,69,M,Bueno,69636.5,6382.0
4625,40,F,Bueno,118679.0,42710.0
